job_id,month,project,business_unit,application,cluster_name,cpu_hours,gpu_hours
202503-job-00067,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,92.3,10.63
202503-job-00068,2025-03-01,Orders,Commerce,Orders,hpc-alpha,40.39,13.13
202503-job-00069,2025-03-01,Website,Marketing,Website,hpc-alpha,152.82,19.49
202503-job-00070,2025-03-01,Website,Marketing,Website,hpc-alpha,95.29,47.32
202503-job-00071,2025-03-01,Orders,Commerce,Orders,hpc-alpha,92.09,33.07
202503-job-00072,2025-03-01,Website,Marketing,Website,hpc-alpha,120.33,39.53
202503-job-00073,2025-03-01,Website,Marketing,Website,hpc-alpha,145.4,1.37
202503-job-00074,2025-03-01,Orders,Commerce,Orders,hpc-alpha,171.71,46.87
202503-job-00075,2025-03-01,Website,Marketing,Website,hpc-alpha,52.4,31.37
202503-job-00076,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,184.3,26.26
202503-job-00077,2025-03-01,Orders,Commerce,Orders,hpc-alpha,121.25,11.48
202503-job-00078,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,22.2,11.44
202503-job-00079,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,193.96,30.74
202503-job-00080,2025-03-01,Orders,Commerce,Orders,hpc-alpha,37.98,31.5
202503-job-00081,2025-03-01,Website,Marketing,Website,hpc-alpha,15.09,41.67
202503-job-00082,2025-03-01,Orders,Commerce,Orders,hpc-alpha,45.61,21.33
202503-job-00083,2025-03-01,Website,Marketing,Website,hpc-alpha,70.77,47.02
202503-job-00084,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,129.53,2.27
202503-job-00085,2025-03-01,Website,Marketing,Website,hpc-alpha,185.17,19.83
202503-job-00086,2025-03-01,Orders,Commerce,Orders,hpc-alpha,137.4,1.81
202503-job-00087,2025-03-01,Orders,Commerce,Orders,hpc-alpha,199.29,30.13
202503-job-00088,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,67.13,20.35
202503-job-00089,2025-03-01,Orders,Commerce,Orders,hpc-alpha,33.98,11.29
202503-job-00090,2025-03-01,Orders,Commerce,Orders,hpc-alpha,78.31,14.43
202503-job-00091,2025-03-01,Orders,Commerce,Orders,hpc-alpha,56.9,14.53
202503-job-00092,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,80.6,29.97
202503-job-00093,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,76.34,31.78
202503-job-00094,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,163.45,29.55
202503-job-00095,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,51.21,3.47
202503-job-00096,2025-03-01,Orders,Commerce,Orders,hpc-alpha,179.74,12.32
202503-job-00097,2025-03-01,Orders,Commerce,Orders,hpc-alpha,6.05,2.68
202503-job-00098,2025-03-01,Website,Marketing,Website,hpc-alpha,159.79,0.2
202503-job-00099,2025-03-01,Orders,Commerce,Orders,hpc-alpha,89.46,47.48
202503-job-00100,2025-03-01,Orders,Commerce,Orders,hpc-alpha,131.11,15.66
202503-job-00101,2025-03-01,Website,Marketing,Website,hpc-alpha,119.51,40.45
202503-job-00102,2025-03-01,Orders,Commerce,Orders,hpc-alpha,89.39,5.16
202503-job-00103,2025-03-01,Orders,Commerce,Orders,hpc-alpha,89.03,28.69
202503-job-00104,2025-03-01,Website,Marketing,Website,hpc-alpha,166.6,49.64
202503-job-00105,2025-03-01,Website,Marketing,Website,hpc-alpha,123.6,8.51
202503-job-00106,2025-03-01,Orders,Commerce,Orders,hpc-alpha,54.34,14.69
202503-job-00107,2025-03-01,Website,Marketing,Website,hpc-alpha,67.5,29.6
202503-job-00108,2025-03-01,Website,Marketing,Website,hpc-alpha,56.58,11.62
202503-job-00109,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,132.73,15.15
202503-job-00110,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,146.35,49.25
202503-job-00111,2025-03-01,Website,Marketing,Website,hpc-alpha,75.43,8.09
202503-job-00112,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,197.14,24.0
202503-job-00113,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,6.28,10.56
202503-job-00114,2025-03-01,Orders,Commerce,Orders,hpc-alpha,72.68,45.34
202503-job-00115,2025-03-01,Orders,Commerce,Orders,hpc-alpha,62.91,34.74
202503-job-00116,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,117.14,19.24
202503-job-00117,2025-03-01,Website,Marketing,Website,hpc-alpha,196.01,10.72
202503-job-00118,2025-03-01,Website,Marketing,Website,hpc-alpha,143.81,47.86
202503-job-00119,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,96.05,41.57
202503-job-00120,2025-03-01,Orders,Commerce,Orders,hpc-alpha,21.65,22.72
202503-job-00121,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,173.94,38.17
202503-job-00122,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,182.69,13.65
202503-job-00123,2025-03-01,Website,Marketing,Website,hpc-alpha,143.81,7.61
202503-job-00124,2025-03-01,Orders,Commerce,Orders,hpc-alpha,158.76,40.59
202503-job-00125,2025-03-01,Website,Marketing,Website,hpc-alpha,169.31,18.81
202503-job-00126,2025-03-01,Website,Marketing,Website,hpc-alpha,193.98,12.18
202503-job-00127,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,31.53,23.96
202503-job-00128,2025-03-01,Website,Marketing,Website,hpc-alpha,111.13,33.19
202503-job-00129,2025-03-01,Website,Marketing,Website,hpc-alpha,140.56,49.55
202503-job-00130,2025-03-01,Orders,Commerce,Orders,hpc-alpha,55.42,10.04
202503-job-00131,2025-03-01,Orders,Commerce,Orders,hpc-alpha,179.01,24.08
202503-job-00132,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,78.71,46.86
202503-job-00133,2025-03-01,Website,Marketing,Website,hpc-alpha,2.17,18.19
202503-job-00134,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,21.15,43.64
202503-job-00135,2025-03-01,Website,Marketing,Website,hpc-alpha,93.04,6.26
202503-job-00136,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,25.17,6.81
202503-job-00137,2025-03-01,Orders,Commerce,Orders,hpc-alpha,79.25,40.57
202503-job-00138,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,122.86,46.72
202503-job-00139,2025-03-01,Website,Marketing,Website,hpc-alpha,150.27,19.66
202503-job-00140,2025-03-01,Website,Marketing,Website,hpc-alpha,42.52,29.63
202503-job-00141,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,119.6,0.78
202503-job-00142,2025-03-01,Website,Marketing,Website,hpc-alpha,132.86,31.42
202503-job-00143,2025-03-01,Website,Marketing,Website,hpc-alpha,72.76,0.25
202503-job-00144,2025-03-01,Orders,Commerce,Orders,hpc-alpha,120.26,11.87
202503-job-00145,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,27.33,34.78
202503-job-00146,2025-03-01,Orders,Commerce,Orders,hpc-alpha,145.14,49.28
202503-job-00147,2025-03-01,Website,Marketing,Website,hpc-alpha,190.8,29.16
202503-job-00148,2025-03-01,Orders,Commerce,Orders,hpc-alpha,73.06,6.31
202503-job-00149,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,11.9,1.19
202503-job-00150,2025-03-01,Orders,Commerce,Orders,hpc-alpha,78.5,2.68
202503-job-00151,2025-03-01,Orders,Commerce,Orders,hpc-alpha,133.7,39.19
202503-job-00152,2025-03-01,Orders,Commerce,Orders,hpc-alpha,133.78,37.49
202503-job-00153,2025-03-01,Orders,Commerce,Orders,hpc-alpha,163.78,21.21
202503-job-00154,2025-03-01,Website,Marketing,Website,hpc-alpha,15.01,29.27
202503-job-00155,2025-03-01,Orders,Commerce,Orders,hpc-alpha,112.81,39.39
202503-job-00156,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,125.07,25.71
202503-job-00157,2025-03-01,Orders,Commerce,Orders,hpc-alpha,189.56,42.77
202503-job-00158,2025-03-01,Orders,Commerce,Orders,hpc-alpha,10.33,36.99
202503-job-00159,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,28.85,38.19
202503-job-00160,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,170.89,33.3
202503-job-00161,2025-03-01,Website,Marketing,Website,hpc-alpha,166.61,31.22
202503-job-00162,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,137.63,44.48
202503-job-00163,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,164.16,42.63
202503-job-00164,2025-03-01,Website,Marketing,Website,hpc-alpha,26.44,33.69
202503-job-00165,2025-03-01,Orders,Commerce,Orders,hpc-alpha,15.64,13.18
202503-job-00166,2025-03-01,Website,Marketing,Website,hpc-alpha,106.32,24.69
202503-job-00167,2025-03-01,Website,Marketing,Website,hpc-alpha,189.79,12.25
202503-job-00168,2025-03-01,Website,Marketing,Website,hpc-alpha,171.36,46.93
202503-job-00169,2025-03-01,Website,Marketing,Website,hpc-alpha,145.2,3.51
202503-job-00170,2025-03-01,Orders,Commerce,Orders,hpc-alpha,26.16,3.59
202503-job-00171,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,109.84,43.94
202503-job-00172,2025-03-01,Orders,Commerce,Orders,hpc-alpha,82.72,37.53
202503-job-00173,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,145.72,19.88
202503-job-00174,2025-03-01,Website,Marketing,Website,hpc-alpha,25.19,19.22
202503-job-00175,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,126.31,48.74
202503-job-00176,2025-03-01,Orders,Commerce,Orders,hpc-alpha,165.87,7.78
202503-job-00177,2025-03-01,Website,Marketing,Website,hpc-alpha,53.1,5.82
202503-job-00178,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,87.84,11.94
202503-job-00179,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,38.67,45.65
202503-job-00180,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,118.62,20.69
202503-job-00181,2025-03-01,Website,Marketing,Website,hpc-alpha,87.47,0.75
202503-job-00182,2025-03-01,Orders,Commerce,Orders,hpc-alpha,30.32,39.08
202503-job-00183,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,14.48,28.58
202503-job-00184,2025-03-01,Orders,Commerce,Orders,hpc-alpha,132.06,48.88
202503-job-00185,2025-03-01,Orders,Commerce,Orders,hpc-alpha,157.89,26.68
202503-job-00186,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,161.2,40.25
202503-job-00187,2025-03-01,Orders,Commerce,Orders,hpc-alpha,35.79,44.4
202503-job-00188,2025-03-01,Orders,Commerce,Orders,hpc-alpha,92.76,13.0
202503-job-00189,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,113.97,42.28
202503-job-00190,2025-03-01,Orders,Commerce,Orders,hpc-alpha,187.32,15.65
202503-job-00191,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,83.48,12.86
202503-job-00192,2025-03-01,Website,Marketing,Website,hpc-alpha,137.08,13.92
202503-job-00193,2025-03-01,Orders,Commerce,Orders,hpc-alpha,160.49,37.35
202503-job-00194,2025-03-01,Website,Marketing,Website,hpc-alpha,153.58,36.48
202503-job-00195,2025-03-01,Website,Marketing,Website,hpc-alpha,101.95,43.61
202503-job-00196,2025-03-01,Orders,Commerce,Orders,hpc-alpha,15.8,39.16
202503-job-00197,2025-03-01,Orders,Commerce,Orders,hpc-alpha,44.94,21.3
202503-job-00198,2025-03-01,Orders,Commerce,Orders,hpc-alpha,121.39,25.99
202503-job-00199,2025-03-01,Website,Marketing,Website,hpc-alpha,112.82,23.95
202503-job-00200,2025-03-01,Website,Marketing,Website,hpc-alpha,64.14,17.39
202503-job-00201,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,132.33,34.71
202503-job-00202,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,182.06,34.93
202503-job-00203,2025-03-01,Orders,Commerce,Orders,hpc-alpha,156.22,26.53
202503-job-00204,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,11.37,46.11
202503-job-00205,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,20.5,7.6
202503-job-00206,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,146.22,47.73
202503-job-00207,2025-03-01,Orders,Commerce,Orders,hpc-alpha,94.12,5.81
202503-job-00208,2025-03-01,Orders,Commerce,Orders,hpc-alpha,177.38,48.33
202503-job-00209,2025-03-01,Website,Marketing,Website,hpc-alpha,145.24,10.82
202503-job-00210,2025-03-01,Orders,Commerce,Orders,hpc-alpha,65.48,14.85
202503-job-00211,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,159.46,8.76
202503-job-00212,2025-03-01,Website,Marketing,Website,hpc-alpha,69.6,30.96
202503-job-00213,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,190.33,23.42
202503-job-00214,2025-03-01,Orders,Commerce,Orders,hpc-alpha,144.58,48.51
202503-job-00215,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,39.92,41.53
202503-job-00216,2025-03-01,Website,Marketing,Website,hpc-alpha,170.69,15.79
202503-job-00217,2025-03-01,Website,Marketing,Website,hpc-alpha,14.42,48.08
202503-job-00218,2025-03-01,Orders,Commerce,Orders,hpc-alpha,51.72,22.57
202503-job-00219,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,17.98,3.22
202503-job-00220,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,44.1,19.58
202503-job-00221,2025-03-01,Website,Marketing,Website,hpc-alpha,3.36,35.52
202503-job-00222,2025-03-01,Website,Marketing,Website,hpc-alpha,30.54,17.76
202503-job-00223,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,93.14,21.55
202503-job-00224,2025-03-01,Orders,Commerce,Orders,hpc-alpha,32.9,47.4
202503-job-00225,2025-03-01,Website,Marketing,Website,hpc-alpha,146.33,8.02
202503-job-00226,2025-03-01,Orders,Commerce,Orders,hpc-alpha,7.1,0.72
202503-job-00227,2025-03-01,Orders,Commerce,Orders,hpc-alpha,72.94,47.81
202503-job-00228,2025-03-01,Orders,Commerce,Orders,hpc-alpha,148.88,25.41
202503-job-00229,2025-03-01,Orders,Commerce,Orders,hpc-alpha,116.03,8.31
202503-job-00230,2025-03-01,Website,Marketing,Website,hpc-alpha,198.85,27.93
202503-job-00231,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,93.8,48.08
202503-job-00232,2025-03-01,Orders,Commerce,Orders,hpc-alpha,160.07,1.97
202503-job-00233,2025-03-01,Website,Marketing,Website,hpc-alpha,136.91,26.09
202503-job-00234,2025-03-01,Orders,Commerce,Orders,hpc-alpha,17.56,31.83
202503-job-00235,2025-03-01,Orders,Commerce,Orders,hpc-alpha,143.54,49.08
202503-job-00236,2025-03-01,Website,Marketing,Website,hpc-alpha,109.41,7.47
202503-job-00237,2025-03-01,Orders,Commerce,Orders,hpc-alpha,94.92,0.33
202503-job-00238,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,90.39,1.13
202503-job-00239,2025-03-01,Website,Marketing,Website,hpc-alpha,28.41,23.5
202503-job-00240,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,14.8,34.09
202503-job-00241,2025-03-01,Orders,Commerce,Orders,hpc-alpha,98.52,34.91
202503-job-00242,2025-03-01,Orders,Commerce,Orders,hpc-alpha,126.22,16.31
202503-job-00243,2025-03-01,Orders,Commerce,Orders,hpc-alpha,125.32,36.53
202503-job-00244,2025-03-01,Website,Marketing,Website,hpc-alpha,67.07,34.22
202503-job-00245,2025-03-01,Orders,Commerce,Orders,hpc-alpha,4.65,18.17
202503-job-00246,2025-03-01,Orders,Commerce,Orders,hpc-alpha,7.44,5.74
202503-job-00247,2025-03-01,Website,Marketing,Website,hpc-alpha,138.04,38.43
202503-job-00248,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,26.65,21.46
202503-job-00249,2025-03-01,Orders,Commerce,Orders,hpc-alpha,42.39,2.38
202503-job-00250,2025-03-01,Orders,Commerce,Orders,hpc-alpha,84.25,49.8
202503-job-00251,2025-03-01,Orders,Commerce,Orders,hpc-alpha,26.67,16.11
202503-job-00252,2025-03-01,Orders,Commerce,Orders,hpc-alpha,149.42,26.45
202503-job-00253,2025-03-01,Orders,Commerce,Orders,hpc-alpha,141.37,9.52
202503-job-00254,2025-03-01,Website,Marketing,Website,hpc-alpha,136.88,43.86
202503-job-00255,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,55.66,49.79
202503-job-00256,2025-03-01,Website,Marketing,Website,hpc-alpha,161.57,28.72
202503-job-00257,2025-03-01,Website,Marketing,Website,hpc-alpha,153.74,7.08
202503-job-00258,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,7.0,30.31
202503-job-00259,2025-03-01,Website,Marketing,Website,hpc-alpha,142.18,11.06
202503-job-00260,2025-03-01,Website,Marketing,Website,hpc-alpha,168.21,39.23
202503-job-00261,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,77.72,27.91
202503-job-00262,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,135.54,0.46
202503-job-00263,2025-03-01,Orders,Commerce,Orders,hpc-alpha,171.77,12.71
202503-job-00264,2025-03-01,Website,Marketing,Website,hpc-alpha,182.07,3.21
202503-job-00265,2025-03-01,Orders,Commerce,Orders,hpc-alpha,78.52,21.79
202503-job-00266,2025-03-01,Website,Marketing,Website,hpc-alpha,116.48,0.21
202503-job-00267,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,109.77,14.51
202503-job-00268,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,66.93,1.37
202503-job-00269,2025-03-01,Website,Marketing,Website,hpc-alpha,146.04,4.75
202503-job-00270,2025-03-01,Website,Marketing,Website,hpc-alpha,60.57,29.01
202503-job-00271,2025-03-01,Website,Marketing,Website,hpc-alpha,166.2,8.5
202503-job-00272,2025-03-01,Orders,Commerce,Orders,hpc-alpha,117.68,14.79
202503-job-00273,2025-03-01,Orders,Commerce,Orders,hpc-alpha,72.37,15.89
202503-job-00274,2025-03-01,Orders,Commerce,Orders,hpc-alpha,131.19,48.22
202503-job-00275,2025-03-01,Website,Marketing,Website,hpc-alpha,123.44,48.91
202503-job-00276,2025-03-01,Website,Marketing,Website,hpc-alpha,20.64,35.94
202503-job-00277,2025-03-01,Orders,Commerce,Orders,hpc-alpha,25.31,41.82
202503-job-00278,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,66.95,7.99
202503-job-00279,2025-03-01,Orders,Commerce,Orders,hpc-alpha,139.57,6.66
202503-job-00280,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,187.15,16.22
202503-job-00281,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,39.43,22.8
202503-job-00282,2025-03-01,Website,Marketing,Website,hpc-alpha,127.56,11.75
202503-job-00283,2025-03-01,Website,Marketing,Website,hpc-alpha,148.29,47.73
202503-job-00284,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,61.91,49.75
202503-job-00285,2025-03-01,Orders,Commerce,Orders,hpc-alpha,187.75,37.31
202503-job-00286,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,40.5,18.21
202503-job-00287,2025-03-01,Orders,Commerce,Orders,hpc-alpha,18.3,45.73
202503-job-00288,2025-03-01,Orders,Commerce,Orders,hpc-alpha,163.6,15.97
202503-job-00289,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,87.64,9.08
202503-job-00290,2025-03-01,Website,Marketing,Website,hpc-alpha,141.12,27.61
202503-job-00291,2025-03-01,Orders,Commerce,Orders,hpc-alpha,80.97,11.05
202503-job-00292,2025-03-01,Website,Marketing,Website,hpc-alpha,56.0,29.38
202503-job-00293,2025-03-01,Orders,Commerce,Orders,hpc-alpha,4.95,45.42
202503-job-00294,2025-03-01,Website,Marketing,Website,hpc-alpha,160.67,26.68
202503-job-00295,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,2.39,37.96
202503-job-00296,2025-03-01,Website,Marketing,Website,hpc-alpha,24.43,27.18
202503-job-00297,2025-03-01,Orders,Commerce,Orders,hpc-alpha,160.06,42.48
202503-job-00298,2025-03-01,Website,Marketing,Website,hpc-alpha,165.54,6.56
202503-job-00299,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,198.34,11.01
202503-job-00300,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,66.37,34.61
202503-job-00301,2025-03-01,Website,Marketing,Website,hpc-alpha,132.49,18.22
202503-job-00302,2025-03-01,Orders,Commerce,Orders,hpc-alpha,9.99,36.82
202503-job-00303,2025-03-01,Website,Marketing,Website,hpc-alpha,113.14,22.15
202503-job-00304,2025-03-01,Website,Marketing,Website,hpc-alpha,99.69,30.36
202503-job-00305,2025-03-01,Orders,Commerce,Orders,hpc-alpha,22.29,9.42
202503-job-00306,2025-03-01,Website,Marketing,Website,hpc-alpha,197.9,39.87
202503-job-00307,2025-03-01,Orders,Commerce,Orders,hpc-alpha,4.65,15.27
202503-job-00308,2025-03-01,Website,Marketing,Website,hpc-alpha,94.08,48.58
202503-job-00309,2025-03-01,Website,Marketing,Website,hpc-alpha,174.94,16.26
202503-job-00310,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,21.71,49.87
202503-job-00311,2025-03-01,Orders,Commerce,Orders,hpc-alpha,110.35,48.95
202503-job-00312,2025-03-01,Website,Marketing,Website,hpc-alpha,193.63,28.52
202503-job-00313,2025-03-01,Orders,Commerce,Orders,hpc-alpha,159.8,5.45
202503-job-00314,2025-03-01,Website,Marketing,Website,hpc-alpha,132.2,48.21
202503-job-00315,2025-03-01,Orders,Commerce,Orders,hpc-alpha,24.14,10.26
202503-job-00316,2025-03-01,Website,Marketing,Website,hpc-alpha,142.15,29.76
202503-job-00317,2025-03-01,Website,Marketing,Website,hpc-alpha,13.1,45.77
202503-job-00318,2025-03-01,Orders,Commerce,Orders,hpc-alpha,55.19,21.63
202503-job-00319,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,15.0,33.58
202503-job-00320,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,115.98,25.81
202503-job-00321,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,144.58,0.35
202503-job-00322,2025-03-01,Website,Marketing,Website,hpc-alpha,56.87,45.13
202503-job-00323,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,24.25,12.32
202503-job-00324,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,121.26,31.95
202503-job-00325,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,176.89,42.28
202503-job-00326,2025-03-01,Orders,Commerce,Orders,hpc-alpha,93.84,31.67
202503-job-00327,2025-03-01,Website,Marketing,Website,hpc-alpha,139.49,46.75
202503-job-00328,2025-03-01,Orders,Commerce,Orders,hpc-alpha,43.04,33.84
202503-job-00329,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,108.66,25.95
202503-job-00330,2025-03-01,Website,Marketing,Website,hpc-alpha,176.62,7.28
202503-job-00331,2025-03-01,Website,Marketing,Website,hpc-alpha,147.04,48.16
202503-job-00332,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,172.3,25.61
202503-job-00333,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,130.74,27.3
202503-job-00334,2025-03-01,Website,Marketing,Website,hpc-alpha,155.41,48.46
202503-job-00335,2025-03-01,Website,Marketing,Website,hpc-alpha,79.79,12.14
202503-job-00336,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,181.96,28.42
202503-job-00337,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,1.81,11.86
202503-job-00338,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,57.63,29.12
202503-job-00339,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,170.08,47.13
202503-job-00340,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,164.95,39.09
202503-job-00341,2025-03-01,Website,Marketing,Website,hpc-alpha,93.05,45.03
202503-job-00342,2025-03-01,ResearchSim,R&D,ResearchSim,hpc-alpha,51.28,40.0
